timestamp,topic,msg_type,_angular_velocity,_b,_g,_linear_velocity,_r,_theta,_x,_y
1762368219.2409039,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.2409513,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.2409952,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.256541,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.25665,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.2567081,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.256758,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.27181,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.2719269,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.2719843,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.2720337,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.2880375,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.28814,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.2881923,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.2882528,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.3032289,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.3033316,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.3033867,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.3034375,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.320375,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.3204875,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.3205488,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.320602,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.3355796,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.335687,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.3357432,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.3357942,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.3527007,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.352817,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.3528726,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.3530285,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.36842,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.3685253,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.3685775,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.368628,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.3843455,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.3846745,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.3848896,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.3851836,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.399599,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.3997297,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.3997781,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.3998213,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.4167295,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.4168174,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.4168603,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.4169023,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.4330604,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.433245,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.4333007,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.4333522,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.4472632,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.4473543,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.4474134,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.4474545,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.464956,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.465083,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.465137,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.4651926,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.4812682,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.481352,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.4814048,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.481455,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.496828,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.4969513,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.4970026,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.4970498,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.5121138,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.5122328,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.5122843,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.5123305,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.5280197,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.5281265,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.5281756,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.528221,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.5445187,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.544615,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.5446646,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.5447097,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.5604427,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.5605423,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.5605989,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.5606532,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.5758166,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.5759368,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.5759873,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.5760334,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.5921633,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.5923018,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.592376,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.5924222,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.6077168,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.6079183,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6079693,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6080136,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.6262693,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6263926,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.6264515,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.62659,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6395154,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6396396,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.6396928,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6397438,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.6558042,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.655922,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.6559756,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6560154,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.67207,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6722107,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.6722596,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6723268,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.687187,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6872592,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.6873093,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.6873724,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.7071154,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.7071857,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.7072332,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.7072792,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.7222025,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.7222767,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.7223253,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.722371,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.738464,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.7385876,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.7386441,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.7386973,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.7536318,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.753709,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.7537634,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.7538147,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.768937,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.769035,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.7690992,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.7691622,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.7863505,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.786444,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.78651,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.7865722,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.8026686,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.802761,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.8028252,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8028855,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.818999,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8191118,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.8191867,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8192568,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.8313057,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8314297,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.831512,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8315957,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.849932,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8501801,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.8503153,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8504138,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.8676536,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8683314,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.8686206,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8688445,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.882493,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8828213,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.8830018,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.883165,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.8984735,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8988664,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.8991,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.8992968,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.9129236,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.9135084,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.9137225,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.9138613,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.9293668,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.929836,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.93035,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.9306922,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.9474049,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.9478674,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.948136,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.9483702,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.9611714,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.961479,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.9615924,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.961916,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.9778273,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.978131,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.9782748,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.9783719,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368219.9956582,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.9960017,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368219.9961674,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368219.9962811,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.0095685,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.0098813,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.0102384,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.0104773,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.025229,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.0256534,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.0259662,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.0264735,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.0416307,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.0423884,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.0427163,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.0429516,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.0577703,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.058298,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.0585632,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.058789,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.072479,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.0728436,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.073246,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.0733836,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.0887313,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.0890217,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.0891256,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.0892081,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.1037922,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.103962,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.1040428,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.1041024,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.120017,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.1201441,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.1201956,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.120245,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.135444,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.1355848,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.1356597,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.1357071,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.1516593,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.1517994,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.1518595,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.1519263,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.1678886,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.1680076,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.168069,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.1681418,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.1831234,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.183224,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.1832788,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.1833293,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.199911,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2000175,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.2000785,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2001457,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.2165504,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2166467,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.2167053,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2167752,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.2321942,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2323225,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.232382,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2324321,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.247322,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.247416,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.2474732,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2475388,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.2644231,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2645397,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.2645907,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2646382,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.280357,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2804437,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.2804923,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.280538,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.2956247,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2957313,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
1762368220.2957869,/turtle2/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.2958398,/turtle2/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.0,0.0,0.0
1762368220.3119955,/turtle1/color_sensor,turtlesim/msg/Color,,255,255,,255,,,
1762368220.3120975,/turtle1/pose,turtlesim/msg/Pose,0.0,,,0.0,,0.800000011920929,5.544444561004639,5.544444561004639
